kode_prov;nama_prov;kode_kab;nama_kab;kode_kec;nama_kec
65;KALIMANTAN UTARA;6501;KAB. BULUNGAN;650106;Tanjung Palas Tengah
65;KALIMANTAN UTARA;6501;KAB. BULUNGAN;650104;Tanjung Palas Timur
65;KALIMANTAN UTARA;6501;KAB. BULUNGAN;650103;Tanjung Palas Utara
65;KALIMANTAN UTARA;6501;KAB. BULUNGAN;650105;Tanjung Selor
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650211;Bahau Hulu
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650204;Kayan Hilir
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650205;Kayan Hulu
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650210;Kayan Selatan
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650208;Malinau Barat
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650202;Malinau Kota
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650206;Malinau Selatan
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650213;Malinau Selatan Hilir
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650214;Malinau Selatan Hulu
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650207;Malinau Utara
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650201;Mentarang
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650212;Mentarang Hulu
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650203;Pujungan
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650209;Sungai Boh
65;KALIMANTAN UTARA;6502;KAB. MALINAU;650215;Sungai Tubu
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650305;Krayan
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650319;Krayan Barat
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650307;Krayan Selatan
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650317;Krayan Tengah
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650318;Krayan Timur
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650304;Lumbis
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650321;Lumbis Hulu
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650315;Lumbis Ogong
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650320;Lumbis Pansiangan
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650302;Nunukan
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650309;Nunukan Selatan
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650301;Sebatik
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650308;Sebatik Barat
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650312;Sebatik Tengah
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650310;Sebatik Timur
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650311;Sebatik Utara
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650306;Sebuku
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650313;Sei Menggaris
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650303;Sembakung
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650316;Sembakung Atulai
65;KALIMANTAN UTARA;6503;KAB. NUNUKAN;650314;Tulin Onsoi
65;KALIMANTAN UTARA;6504;KAB. TANA TIDUNG;650404;Betayau
65;KALIMANTAN UTARA;6504;KAB. TANA TIDUNG;650405;Muruk Rian
65;KALIMANTAN UTARA;6504;KAB. TANA TIDUNG;650401;Sesayap
65;KALIMANTAN UTARA;6504;KAB. TANA TIDUNG;650402;Sesayap Hilir
65;KALIMANTAN UTARA;6504;KAB. TANA TIDUNG;650403;Tana Lia
65;KALIMANTAN UTARA;6571;KOTA TARAKAN;657101;Tarakan Barat
65;KALIMANTAN UTARA;6571;KOTA TARAKAN;657102;Tarakan Tengah
65;KALIMANTAN UTARA;6571;KOTA TARAKAN;657103;Tarakan Timur
65;KALIMANTAN UTARA;6571;KOTA TARAKAN;657104;Tarakan Utara
35;JAWA TIMUR;3526;KAB. BANGKALAN;352605;Arosbaya
35;JAWA TIMUR;3526;KAB. BANGKALAN;352601;Bangkalan
35;JAWA TIMUR;3526;KAB. BANGKALAN;352615;Blega
35;JAWA TIMUR;3526;KAB. BANGKALAN;352603;Burneh
35;JAWA TIMUR;3526;KAB. BANGKALAN;352618;Galis
35;JAWA TIMUR;3526;KAB. BANGKALAN;352606;Geger
35;JAWA TIMUR;3526;KAB. BANGKALAN;352604;Kamal
35;JAWA TIMUR;3526;KAB. BANGKALAN;352607;Klampis
35;JAWA TIMUR;3526;KAB. BANGKALAN;352610;Kokop
35;JAWA TIMUR;3526;KAB. BANGKALAN;352617;Konang
35;JAWA TIMUR;3526;KAB. BANGKALAN;352611;Kwanyar
35;JAWA TIMUR;3526;KAB. BANGKALAN;352612;Labang
35;JAWA TIMUR;3526;KAB. BANGKALAN;352616;Modung
35;JAWA TIMUR;3526;KAB. BANGKALAN;352608;Sepulu
35;JAWA TIMUR;3526;KAB. BANGKALAN;352602;Socah
35;JAWA TIMUR;3526;KAB. BANGKALAN;352613;Tanah Merah
35;JAWA TIMUR;3526;KAB. BANGKALAN;352609;Tanjung Bumi
35;JAWA TIMUR;3526;KAB. BANGKALAN;352614;Tragah
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351002;Bangorejo
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351016;Banyuwangi
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351025;Blimbingsari
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351006;Cluring
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351007;Gambiran
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351009;Genteng
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351017;Giri
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351015;Glagah
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351010;Glenmore
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351014;Kabat
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351011;Kalibaru
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351021;Kalipuro
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351024;Licin
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351005;Muncar
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351001;Pesanggaran
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351003;Purwoharjo
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351013;Rogojampi
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351020;Sempu
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351022;Siliragung
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351012;Singojuruh
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351019;Songgon
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351008;Srono
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351004;Tegaldlimo
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351023;Tegalsari
35;JAWA TIMUR;3510;KAB. BANYUWANGI;351018;Wongsorejo
35;JAWA TIMUR;3505;KAB. BLITAR;350505;Bakung
35;JAWA TIMUR;3505;KAB. BLITAR;350516;Binangun
35;JAWA TIMUR;3505;KAB. BLITAR;350518;Doko
35;JAWA TIMUR;3505;KAB. BLITAR;350515;Gandusari
35;JAWA TIMUR;3505;KAB. BLITAR;350511;Garum
35;JAWA TIMUR;3505;KAB. BLITAR;350504;Kademangan
35;JAWA TIMUR;3505;KAB. BLITAR;350510;Kanigoro
35;JAWA TIMUR;3505;KAB. BLITAR;350519;Kesamben
35;JAWA TIMUR;3505;KAB. BLITAR;350509;Nglegok
35;JAWA TIMUR;3505;KAB. BLITAR;350513;Panggungrejo
35;JAWA TIMUR;3505;KAB. BLITAR;350506;Ponggok
35;JAWA TIMUR;3505;KAB. BLITAR;350507;Sanankulon
35;JAWA TIMUR;3505;KAB. BLITAR;350522;Selopuro
35;JAWA TIMUR;3505;KAB. BLITAR;350521;Selorejo
35;JAWA TIMUR;3505;KAB. BLITAR;350503;Srengat
35;JAWA TIMUR;3505;KAB. BLITAR;350512;Sutojayan
35;JAWA TIMUR;3505;KAB. BLITAR;350514;Talun
35;JAWA TIMUR;3505;KAB. BLITAR;350502;Udanawu
35;JAWA TIMUR;3505;KAB. BLITAR;350520;Wates
35;JAWA TIMUR;3505;KAB. BLITAR;350517;Wlingi
35;JAWA TIMUR;3505;KAB. BLITAR;350501;Wonodadi
35;JAWA TIMUR;3505;KAB. BLITAR;350508;Wonotirto
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352213;Balen
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352210;Baureno
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352215;Bojonegoro
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352205;Bubulan
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352206;Dander
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352228;Gayam
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352226;Gondang
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352216;Kalitidu
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352211;Kanor
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352214;Kapas
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352220;Kasiman
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352225;Kedewan
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352208;Kedungadem
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352209;Kepohbaru
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352217;Malo
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352222;Margomulyo
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352203;Ngambon
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352204;Ngasem
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352201;Ngraho
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352219;Padangan
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352218;Purwosari
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352227;Sekar
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352207;Sugihwaras
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352224;Sukosewu
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352212;Sumberejo
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352202;Tambakrejo
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352221;Temayang
35;JAWA TIMUR;3522;KAB. BOJONEGORO;352223;Trucuk
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351120;Binakal
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351111;Bondowoso
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351122;Botolinggo
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351115;Cermee
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351107;Curahdami
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351106;Grujugan
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351123;Jambesari Darus Sholah
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351114;Klabang
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351101;Maesan
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351117;Pakem
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351116;Prajekan
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351105;Pujer
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351119;Sempol
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351104;Sukosari
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351118;Sumberwringin
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351121;Taman Krocok
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351102;Tamanan
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351110;Tapen
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351113;Tegalampel
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351108;Tenggarang
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351103;Tlogosari
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351109;Wonosari
35;JAWA TIMUR;3511;KAB. BONDOWOSO;351112;Wringin
35;JAWA TIMUR;3525;KAB. GRESIK;352502;Balongpanggang
35;JAWA TIMUR;3525;KAB. GRESIK;352504;Benjeng
35;JAWA TIMUR;3525;KAB. GRESIK;352512;Bungah
35;JAWA TIMUR;3525;KAB. GRESIK;352511;Cerme
35;JAWA TIMUR;3525;KAB. GRESIK;352515;Driyorejo
35;JAWA TIMUR;3525;KAB. GRESIK;352505;Duduksampeyan
35;JAWA TIMUR;3525;KAB. GRESIK;352501;Dukun
35;JAWA TIMUR;3525;KAB. GRESIK;352516;Gresik
35;JAWA TIMUR;3525;KAB. GRESIK;352514;Kebomas
35;JAWA TIMUR;3525;KAB. GRESIK;352508;Kedamean
35;JAWA TIMUR;3525;KAB. GRESIK;352510;Manyar
35;JAWA TIMUR;3525;KAB. GRESIK;352513;Menganti
35;JAWA TIMUR;3525;KAB. GRESIK;352503;Panceng
35;JAWA TIMUR;3525;KAB. GRESIK;352517;Sangkapura
35;JAWA TIMUR;3525;KAB. GRESIK;352509;Sidayu
35;JAWA TIMUR;3525;KAB. GRESIK;352518;Tambak
35;JAWA TIMUR;3525;KAB. GRESIK;352507;Ujungpangkah
35;JAWA TIMUR;3525;KAB. GRESIK;352506;Wringinanom
35;JAWA TIMUR;3509;KAB. JEMBER;350917;Ajung
35;JAWA TIMUR;3509;KAB. JEMBER;350912;Ambulu
35;JAWA TIMUR;3509;KAB. JEMBER;350922;Arjasa
35;JAWA TIMUR;3509;KAB. JEMBER;350910;Balung
35;JAWA TIMUR;3509;KAB. JEMBER;350909;Bangsalsari
35;JAWA TIMUR;3509;KAB. JEMBER;350904;Gumukmas
35;JAWA TIMUR;3509;KAB. JEMBER;350925;Jelbuk
35;JAWA TIMUR;3509;KAB. JEMBER;350916;Jenggawah
35;JAWA TIMUR;3509;KAB. JEMBER;350901;Jombang
35;JAWA TIMUR;3509;KAB. JEMBER;350927;Kalisat
35;JAWA TIMUR;3509;KAB. JEMBER;350919;Kaliwates
35;JAWA TIMUR;3509;KAB. JEMBER;350902;Kencong
35;JAWA TIMUR;3509;KAB. JEMBER;350928;Ledokombo
35;JAWA TIMUR;3509;KAB. JEMBER;350926;Mayang
35;JAWA TIMUR;3509;KAB. JEMBER;350923;Mumbulsari
35;JAWA TIMUR;3509;KAB. JEMBER;350924;Pakusari
35;JAWA TIMUR;3509;KAB. JEMBER;350914;Panti
35;JAWA TIMUR;3509;KAB. JEMBER;350920;Patrang
35;JAWA TIMUR;3509;KAB. JEMBER;350908;Puger
35;JAWA TIMUR;3509;KAB. JEMBER;350913;Rambipuji
35;JAWA TIMUR;3509;KAB. JEMBER;350907;Semboro
35;JAWA TIMUR;3509;KAB. JEMBER;350930;Silo
35;JAWA TIMUR;3509;KAB. JEMBER;350915;Sukorambi
35;JAWA TIMUR;3509;KAB. JEMBER;350929;Sukowono
35;JAWA TIMUR;3509;KAB. JEMBER;350903;Sumberbaru
35;JAWA TIMUR;3509;KAB. JEMBER;350931;Sumberjambe
35;JAWA TIMUR;3509;KAB. JEMBER;350921;Sumbersari
35;JAWA TIMUR;3509;KAB. JEMBER;350906;Tanggul
35;JAWA TIMUR;3509;KAB. JEMBER;350918;Tempurejo
35;JAWA TIMUR;3509;KAB. JEMBER;350905;Umbulsari
35;JAWA TIMUR;3509;KAB. JEMBER;350911;Wuluhan
35;JAWA TIMUR;3517;KAB. JOMBANG;351718;Bandarkedungmulyo
35;JAWA TIMUR;3517;KAB. JOMBANG;351704;Bareng
35;JAWA TIMUR;3517;KAB. JOMBANG;351708;Diwek
35;JAWA TIMUR;3517;KAB. JOMBANG;351702;Gudo
35;JAWA TIMUR;3517;KAB. JOMBANG;351719;Jogoroto
35;JAWA TIMUR;3517;KAB. JOMBANG;351709;Jombang
35;JAWA TIMUR;3517;KAB. JOMBANG;351716;Kabuh
35;JAWA TIMUR;3517;KAB. JOMBANG;351712;Kesamben
35;JAWA TIMUR;3517;KAB. JOMBANG;351717;Kudu
35;JAWA TIMUR;3517;KAB. JOMBANG;351720;Megaluh
35;JAWA TIMUR;3517;KAB. JOMBANG;351706;Mojoagung
35;JAWA TIMUR;3517;KAB. JOMBANG;351707;Mojowarno
35;JAWA TIMUR;3517;KAB. JOMBANG;351703;Ngoro
35;JAWA TIMUR;3517;KAB. JOMBANG;351721;Ngusikan
35;JAWA TIMUR;3517;KAB. JOMBANG;351701;Perak
35;JAWA TIMUR;3517;KAB. JOMBANG;351710;Peterongan
35;JAWA TIMUR;3517;KAB. JOMBANG;351715;Plandaan
35;JAWA TIMUR;3517;KAB. JOMBANG;351714;Ploso
35;JAWA TIMUR;3517;KAB. JOMBANG;351711;Sumobito
35;JAWA TIMUR;3517;KAB. JOMBANG;351713;Tembelang
35;JAWA TIMUR;3517;KAB. JOMBANG;351705;Wonosalam
35;JAWA TIMUR;3506;KAB. KEDIRI;350626;Badas
35;JAWA TIMUR;3506;KAB. KEDIRI;350622;Banyakan
35;JAWA TIMUR;3506;KAB. KEDIRI;350612;Gampengrejo
35;JAWA TIMUR;3506;KAB. KEDIRI;350613;Grogol
35;JAWA TIMUR;3506;KAB. KEDIRI;350610;Gurah
35;JAWA TIMUR;3506;KAB. KEDIRI;350619;Kandangan
35;JAWA TIMUR;3506;KAB. KEDIRI;350605;Kandat
35;JAWA TIMUR;3506;KAB. KEDIRI;350624;Kayen Kidul
35;JAWA TIMUR;3506;KAB. KEDIRI;350618;Kepung
35;JAWA TIMUR;3506;KAB. KEDIRI;350603;Kras
35;JAWA TIMUR;3506;KAB. KEDIRI;350621;Kunjang
35;JAWA TIMUR;3506;KAB. KEDIRI;350602;Mojo
35;JAWA TIMUR;3506;KAB. KEDIRI;350604;Ngadiluwih
35;JAWA TIMUR;3506;KAB. KEDIRI;350607;Ngancar
35;JAWA TIMUR;3506;KAB. KEDIRI;350625;Ngasem
35;JAWA TIMUR;3506;KAB. KEDIRI;350611;Pagu
35;JAWA TIMUR;3506;KAB. KEDIRI;350614;Papar
35;JAWA TIMUR;3506;KAB. KEDIRI;350617;Pare
35;JAWA TIMUR;3506;KAB. KEDIRI;350616;Plemahan
35;JAWA TIMUR;3506;KAB. KEDIRI;350609;Plosoklaten
35;JAWA TIMUR;3506;KAB. KEDIRI;350608;Puncu
35;JAWA TIMUR;3506;KAB. KEDIRI;350615;Purwoasri
35;JAWA TIMUR;3506;KAB. KEDIRI;350623;Ringinrejo
35;JAWA TIMUR;3506;KAB. KEDIRI;350601;Semen
35;JAWA TIMUR;3506;KAB. KEDIRI;350620;Tarokan
35;JAWA TIMUR;3506;KAB. KEDIRI;350606;Wates
35;JAWA TIMUR;3524;KAB. LAMONGAN;352405;Babat
35;JAWA TIMUR;3524;KAB. LAMONGAN;352402;Bluluk
35;JAWA TIMUR;3524;KAB. LAMONGAN;352407;Brondong
35;JAWA TIMUR;3524;KAB. LAMONGAN;352425;Deket
35;JAWA TIMUR;3524;KAB. LAMONGAN;352426;Glagah
35;JAWA TIMUR;3524;KAB. LAMONGAN;352420;Kalitengah
35;JAWA TIMUR;3524;KAB. LAMONGAN;352424;Karangbinangun
35;JAWA TIMUR;3524;KAB. LAMONGAN;352418;Karanggeneng
35;JAWA TIMUR;3524;KAB. LAMONGAN;352406;Kedungpring
35;JAWA TIMUR;3524;KAB. LAMONGAN;352419;Kembangbahu
35;JAWA TIMUR;3524;KAB. LAMONGAN;352422;Lamongan
35;JAWA TIMUR;3524;KAB. LAMONGAN;352408;Laren
35;JAWA TIMUR;3524;KAB. LAMONGAN;352410;Maduran
35;JAWA TIMUR;3524;KAB. LAMONGAN;352416;Mantup
35;JAWA TIMUR;3524;KAB. LAMONGAN;352403;Modo
35;JAWA TIMUR;3524;KAB. LAMONGAN;352404;Ngimbang
35;JAWA TIMUR;3524;KAB. LAMONGAN;352414;Paciran
35;JAWA TIMUR;3524;KAB. LAMONGAN;352413;Pucuk
35;JAWA TIMUR;3524;KAB. LAMONGAN;352411;Sambeng
35;JAWA TIMUR;3524;KAB. LAMONGAN;352427;Sarirejo
35;JAWA TIMUR;3524;KAB. LAMONGAN;352409;Sekaran
35;JAWA TIMUR;3524;KAB. LAMONGAN;352415;Solokuro
35;JAWA TIMUR;3524;KAB. LAMONGAN;352412;Sugio
35;JAWA TIMUR;3524;KAB. LAMONGAN;352417;Sukodadi
35;JAWA TIMUR;3524;KAB. LAMONGAN;352401;Sukorame
35;JAWA TIMUR;3524;KAB. LAMONGAN;352423;Tikung
35;JAWA TIMUR;3524;KAB. LAMONGAN;352421;Turi
35;JAWA TIMUR;3508;KAB. LUMAJANG;350803;Candipuro
35;JAWA TIMUR;3508;KAB. LUMAJANG;350813;Gucialit
35;JAWA TIMUR;3508;KAB. LUMAJANG;350817;Jatiroto
35;JAWA TIMUR;3508;KAB. LUMAJANG;350816;Kedungjajang
35;JAWA TIMUR;3508;KAB. LUMAJANG;350819;Klakah
35;JAWA TIMUR;3508;KAB. LUMAJANG;350806;Kunir
35;JAWA TIMUR;3508;KAB. LUMAJANG;350810;Lumajang
35;JAWA TIMUR;3508;KAB. LUMAJANG;350814;Padang
35;JAWA TIMUR;3508;KAB. LUMAJANG;350804;Pasirian
35;JAWA TIMUR;3508;KAB. LUMAJANG;350811;Pasrujambe
35;JAWA TIMUR;3508;KAB. LUMAJANG;350802;Pronojiwo
35;JAWA TIMUR;3508;KAB. LUMAJANG;350818;Randuagung
35;JAWA TIMUR;3508;KAB. LUMAJANG;350820;Ranuyoso
35;JAWA TIMUR;3508;KAB. LUMAJANG;350808;Rowokangkung
35;JAWA TIMUR;3508;KAB. LUMAJANG;350812;Senduro
35;JAWA TIMUR;3508;KAB. LUMAJANG;350815;Sukodono
35;JAWA TIMUR;3508;KAB. LUMAJANG;350821;Sumbersuko
35;JAWA TIMUR;3508;KAB. LUMAJANG;350809;Tekung
35;JAWA TIMUR;3508;KAB. LUMAJANG;350805;Tempeh
35;JAWA TIMUR;3508;KAB. LUMAJANG;350801;Tempursari
35;JAWA TIMUR;3508;KAB. LUMAJANG;350807;Yosowilangun
35;JAWA TIMUR;3519;KAB. MADIUN;351910;Balerejo
35;JAWA TIMUR;3519;KAB. MADIUN;351904;Dagangan
35;JAWA TIMUR;3519;KAB. MADIUN;351902;Dolopo
35;JAWA TIMUR;3519;KAB. MADIUN;351903;Geger
35;JAWA TIMUR;3519;KAB. MADIUN;351906;Gemarang
35;JAWA TIMUR;3519;KAB. MADIUN;351909;Jiwan
35;JAWA TIMUR;3519;KAB. MADIUN;351905;Kare
35;JAWA TIMUR;3519;KAB. MADIUN;351901;Kebon Sari
35;JAWA TIMUR;3519;KAB. MADIUN;351908;Madiun
35;JAWA TIMUR;3519;KAB. MADIUN;351911;Mejayan
35;JAWA TIMUR;3519;KAB. MADIUN;351913;Pilangkenceng
35;JAWA TIMUR;3519;KAB. MADIUN;351912;Saradan
35;JAWA TIMUR;3519;KAB. MADIUN;351914;Sawahan
35;JAWA TIMUR;3519;KAB. MADIUN;351915;Wonoasri
35;JAWA TIMUR;3519;KAB. MADIUN;351907;Wungu
35;JAWA TIMUR;3520;KAB. MAGETAN;352012;Barat
35;JAWA TIMUR;3520;KAB. MAGETAN;352010;Bendo
35;JAWA TIMUR;3520;KAB. MAGETAN;352013;Karangrejo
35;JAWA TIMUR;3520;KAB. MAGETAN;352014;Karas
35;JAWA TIMUR;3520;KAB. MAGETAN;352015;Kartoharjo
35;JAWA TIMUR;3520;KAB. MAGETAN;352005;Kawedanan
35;JAWA TIMUR;3520;KAB. MAGETAN;352003;Lembeyan
35;JAWA TIMUR;3520;KAB. MAGETAN;352006;Magetan
35;JAWA TIMUR;3520;KAB. MAGETAN;352011;Maospati
35;JAWA TIMUR;3520;KAB. MAGETAN;352016;Ngariboyo
35;JAWA TIMUR;3520;KAB. MAGETAN;352017;Nguntoronadi
35;JAWA TIMUR;3520;KAB. MAGETAN;352008;Panekan
35;JAWA TIMUR;3520;KAB. MAGETAN;352002;Parang
35;JAWA TIMUR;3520;KAB. MAGETAN;352007;Plaosan
35;JAWA TIMUR;3520;KAB. MAGETAN;352001;Poncol
35;JAWA TIMUR;3520;KAB. MAGETAN;352018;Sidorejo
35;JAWA TIMUR;3520;KAB. MAGETAN;352009;Sukomoro
35;JAWA TIMUR;3520;KAB. MAGETAN;352004;Takeran
35;JAWA TIMUR;3507;KAB. MALANG;350706;Ampelgading
35;JAWA TIMUR;3507;KAB. MALANG;350703;Bantur
35;JAWA TIMUR;3507;KAB. MALANG;350714;Bululawang
35;JAWA TIMUR;3507;KAB. MALANG;350705;Dampit
35;JAWA TIMUR;3507;KAB. MALANG;350722;Dau
35;JAWA TIMUR;3507;KAB. MALANG;350701;Donomulyo
35;JAWA TIMUR;3507;KAB. MALANG;350729;Gedangan
35;JAWA TIMUR;3507;KAB. MALANG;350710;Gondanglegi
35;JAWA TIMUR;3507;KAB. MALANG;350717;Jabung
35;JAWA TIMUR;3507;KAB. MALANG;350711;Kalipare
35;JAWA TIMUR;3507;KAB. MALANG;350723;Karang Ploso
35;JAWA TIMUR;3507;KAB. MALANG;350728;Kasembon
35;JAWA TIMUR;3507;KAB. MALANG;350713;Kepanjen
35;JAWA TIMUR;3507;KAB. MALANG;350731;Kromengan
35;JAWA TIMUR;3507;KAB. MALANG;350725;Lawang
35;JAWA TIMUR;3507;KAB. MALANG;350720;Ngajum
35;JAWA TIMUR;3507;KAB. MALANG;350727;Ngantang
35;JAWA TIMUR;3507;KAB. MALANG;350702;Pagak
35;JAWA TIMUR;3507;KAB. MALANG;350733;Pagelaran
35;JAWA TIMUR;3507;KAB. MALANG;350718;Pakis
35;JAWA TIMUR;3507;KAB. MALANG;350719;Pakisaji
35;JAWA TIMUR;3507;KAB. MALANG;350707;Poncokusumo
35;JAWA TIMUR;3507;KAB. MALANG;350726;Pujon
35;JAWA TIMUR;3507;KAB. MALANG;350724;Singosari
35;JAWA TIMUR;3507;KAB. MALANG;350704;Sumbermanjing Wetan
35;JAWA TIMUR;3507;KAB. MALANG;350712;Sumberpucung
35;JAWA TIMUR;3507;KAB. MALANG;350715;Tajinan
35;JAWA TIMUR;3507;KAB. MALANG;350730;Tirtoyudo
35;JAWA TIMUR;3507;KAB. MALANG;350716;Tumpang
35;JAWA TIMUR;3507;KAB. MALANG;350709;Turen
35;JAWA TIMUR;3507;KAB. MALANG;350721;Wagir
35;JAWA TIMUR;3507;KAB. MALANG;350708;Wajak
35;JAWA TIMUR;3507;KAB. MALANG;350732;Wonosari
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351610;Bangsal
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351617;Dawarblandong
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351609;Dlanggu
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351614;Gedeg
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351602;Gondang
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351601;Jatirejo
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351616;Jetis
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351615;Kemlagi
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351607;Kutorejo
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351618;Mojoanyar
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351608;Mojosari
35;JAWA TIMUR;3516;KAB. MOJOKERTO;351605;Ngoro
